id,img_filename,sentence_target,sentence_distractor,relationship_target,relationship_distractor,subject,predicate,object,word_target,word_distractor,pos,open_images_split,result
30,0fb2faf741a1908c.jpg,a man is wearing a hat,a woman is wearing a hat,"{'id': '61c4b3c8281ae3642ac08892', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Fedora', 'bounding_box': [0.01125, 0.168333, 0.32375000000000004, 0.8058339999999999]}","{'id': '61c4b3c8281ae3642ac0888f', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Talk', 'bounding_box': [0.403125, 0.256667, 0.288125, 0.7308330000000001]}",Man,wears,Sun hat,Man,Woman,subject,train,True
1301,4473def6495a4377.jpg,a man is standing,a man is laying,"{'id': '61c4dca2a4b47de1edc943d2', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.061354, 0.12482, 0.6078979999999999, 0.844877]}","{'id': '61c4dca2a4b47de1edc943d5', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.439351, 0.495671, 0.48237, 0.48484800000000006]}",Man,is,Stand,Stand,Lay,object,train,True
735,8c629f91f11d6d68.jpg,a man is walking,a man is sitting,"{'id': '61c4dfc8a4b47de1edebecf7', 'Label1': 'Man', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.231875, 0.375235, 0.22812500000000002, 0.623827]}","{'id': '61c4dfc8a4b47de1edebecf2', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.234375, 0.037523, 0.21250000000000002, 0.706379]}",Man,is,Walk,Walk,Sit,object,train,True
1032,072b2af16a438af6.jpg,a man is sitting,a man is standing,"{'id': '61c4d9e6a4b47de1edab11fb', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.140625, 0.204331, 0.3425, 0.5564979999999999]}","{'id': '61c4d9e6a4b47de1edab11f8', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.4375, 0.145951, 0.31375, 0.8145009999999999]}",Man,is,Sit,Sit,Stand,object,train,True
605,3df326c40c6fc00e.jpg,a girl is standing,a man is standing,"{'id': '61c4b5cf281ae3642ad72894', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.070625, 0.1375, 0.26125, 0.861667]}","{'id': '61c4b5cf281ae3642ad72891', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.41125, 0.069167, 0.38812499999999994, 0.9025]}",Girl,is,Stand,Girl,Man,subject,train,True
71,6f3d39085fd0c161.jpg,a man is standing,a man is sitting,"{'id': '61780bf4fe50a1c1ad096dad', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.220625, 0.004167, 0.271875, 0.894166]}","{'id': '61780bf4fe50a1c1ad096daa', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.596875, 0.4875, 0.40312499999999996, 0.5125]}",Man,is,Stand,Stand,Sit,object,test,True
1,81736a9c6116e838.jpg,a man is holding a bottle,a man is wearing glasses,"{'id': '61c4df4fa4b47de1ede6b223', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Bottle', 'bounding_box': [0.462477, 0.218125, 0.536585, 0.78125]}","{'id': '61c4df4fa4b47de1ede6b222', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.15125, 0.350844, 0.54875]}",Man,holds,Bottle,Bottle,Glasses,object,train,True
811,136fde1182ae63f3.jpg,a boy is laying,a boy is sitting,"{'id': '61c4da78a4b47de1edb169dc', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.122881, 0.527778, 0.816738, 0.385802]}","{'id': '61c4da78a4b47de1edb169dd', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.230932, 0.115741, 0.559322, 0.8827160000000001]}",Boy,is,Lay,Lay,Sit,object,train,True
831,03ae732008c3f60e.jpg,a boy is wearing glasses,a girl is wearing glasses,"{'id': '61c4b338281ae3642aba2a6a', 'Label1': 'Boy', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.4675, 0.273921, 0.37312499999999993, 0.725141]}","{'id': '61c4b338281ae3642aba2a6d', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.143125, 0.499062, 0.284375, 0.5]}",Boy,wears,Glasses,Boy,Girl,subject,train,True
176,1999b6529db6dcba.jpg,a man is wearing glasses,a man is sitting,"{'id': '61c4dabca4b47de1edb469a7', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.61625, 0.302064, 0.19937500000000008, 0.621013]}","{'id': '61c4dabca4b47de1edb469a9', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.34875, 0.65666, 0.22875, 0.342402]}",Man,wears,Glasses,Glasses,Sit,object,train,True
911,8cbf9c20e67ed79e.jpg,a boy is standing,a girl is standing,"{'id': '61c4b938281ae3642afd25db', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.289063, 0.13125, 0.15468699999999996, 0.639062]}","{'id': '61c4b938281ae3642afd25dc', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.453125, 0.520312, 0.35156299999999996, 0.27343799999999996]}",Boy,is,Stand,Boy,Girl,subject,train,True
1202,102f78ed1bc719fb.jpg,a boy is sitting,a boy is standing,"{'id': '61c4da51a4b47de1edafc158', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.376312, 0.555, 0.598201, 0.44099999999999995]}","{'id': '61c4da51a4b47de1edafc15a', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.004498, 0.021, 0.47976, 0.978]}",Boy,is,Sit,Sit,Stand,object,train,True
487,025c4b90af11283f.jpg,a woman is standing,a woman is wearing a hat,"{'id': '61c4d9a8a4b47de1eda85b87', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.585, 0.325, 0.41375000000000006, 0.673333]}","{'id': '61c4d9a8a4b47de1eda85b8b', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Sun hat', 'bounding_box': [0.0, 0.083333, 0.5775, 0.915]}",Woman,is,Stand,Stand,Sun hat,object,train,True
86,04703104e5d6cbfb.jpg,a man is wearing glasses,a woman is wearing glasses,"{'id': '61c4b342281ae3642aba9f29', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.060625, 0.060038, 0.41375, 0.9174479999999999]}","{'id': '61c4b342281ae3642aba9f26', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.52875, 0.087242, 0.41437499999999994, 0.91182]}",Man,wears,Glasses,Man,Woman,subject,train,True
150,e4b92e41528adb09.jpg,a woman is wearing glasses,a woman is holding a microphone,"{'id': '61c4e39da4b47de1ed1618ee', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.161875, 0.160856, 0.39437500000000003, 0.838352]}","{'id': '61c4e39da4b47de1ed1618e9', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Microphone', 'bounding_box': [0.575625, 0.206815, 0.3893749999999999, 0.792393]}",Woman,wears,Glasses,Glasses,Microphone,object,train,True
610,13b9c4a723ba4b18.jpg,a woman is riding a horse,a woman is standing,"{'id': '61c4da7ba4b47de1edb18d79', 'Label1': 'Woman', 'label': 'ride', 'Label2': 'Horse', 'bounding_box': [0.463589, 0.235625, 0.5357609999999999, 0.629375]}","{'id': '61c4da7ba4b47de1edb18d7c', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.270481, 0.384375, 0.172952, 0.46499999999999997]}",Woman,ride,Horse,Horse,Stand,object,train,True
782,98ec0d6e530307bc.jpg,a woman is sitting,a woman is walking,"{'id': '61c4e055a4b47de1edf20666', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.24125, 0.306754, 0.23750000000000002, 0.521576]}","{'id': '61c4e055a4b47de1edf2065a', 'Label1': 'Man', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.75375, 0.043152, 0.17625000000000002, 0.754221]}",Woman,is,Sit,Sit,Walk,object,train,True
593,2c8c04c614525a26.jpg,a girl is standing,a man is standing,"{'id': '61c4b50c281ae3642aceb3ea', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.075, 0.241875, 0.306, 0.65625]}","{'id': '61c4b50c281ae3642aceb3ee', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.285, 0.195, 0.464, 0.6937500000000001]}",Girl,is,Stand,Girl,Man,subject,train,True
933,0515f32a40509565.jpg,a woman is standing,a woman is sitting,"{'id': '61c4d9cca4b47de1eda9eafe', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.088125, 0.212222, 0.14625, 0.627778]}","{'id': '61c4d9cca4b47de1eda9eafd', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.25375, 0.481111, 0.336875, 0.5177780000000001]}",Woman,is,Stand,Stand,Sit,object,train,True
320,080f89c525ee6ec2.jpg,a man is sitting,a woman is sitting,"{'id': '61c4b36e281ae3642abc93f0', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.11, 0.375235, 0.3275, 0.551594]}","{'id': '61c4b36e281ae3642abc93ec', 'Label1': 'Woman', 'label': 'plays', 'Label2': 'Guitar', 'bounding_box': [0.47125, 0.04878, 0.37125, 0.918387]}",Man,is,Sit,Man,Woman,subject,train,True
558,6a74931b1abf727a.jpg,a man is playing guitar,a man is standing,"{'id': '61c4de48a4b47de1eddb8156', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Guitar', 'bounding_box': [0.674667, 0.190763, 0.256, 0.656627]}","{'id': '61c4de48a4b47de1eddb815b', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.54, 0.052209, 0.21199999999999997, 0.7088350000000001]}",Man,holds,Guitar,Guitar,Stand,object,train,True
285,1abb0b17d2afaa1e.jpg,a woman is holding a microphone,a man is holding a microphone,"{'id': '61c4b445281ae3642ac60c25', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Microphone', 'bounding_box': [0.1625, 0.021617, 0.31125, 0.977443]}","{'id': '61c4b445281ae3642ac60c26', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.549375, 0.132519, 0.374375, 0.866541]}",Woman,holds,Microphone,Woman,Man,subject,train,True
259,127b3b48f0031778.jpg,a woman is laying,a man is laying,"{'id': '61c4b3e8281ae3642ac1f39e', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.178333, 0.60375, 0.780834, 0.353125]}","{'id': '61c4b3e8281ae3642ac1f39d', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.108333, 0.14, 0.280834, 0.626875]}",Woman,is,Lay,Woman,Man,subject,train,True
342,0e8b086400c8334c.jpg,a woman is wearing glasses,a woman is standing,"{'id': '61c4da3da4b47de1edaeddd4', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.34875, 0.324578, 0.25187499999999996, 0.619137]}","{'id': '61c4da3da4b47de1edaeddd0', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.04625, 0.0, 0.31875, 1.0]}",Woman,wears,Glasses,Glasses,Stand,object,train,True
507,4c131e13af152814.jpg,a man is standing,a man is wearing a helmet,"{'id': '61c4dcf5a4b47de1edcce32a', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.4675, 0.245532, 0.17625000000000002, 0.6763870000000001]}","{'id': '61c4dcf5a4b47de1edcce325', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Bicycle helmet', 'bounding_box': [0.20125, 0.305738, 0.31937499999999996, 0.6933210000000001]}",Man,is,Stand,Stand,Bicycle helmet,object,train,True
694,04389869854ed480.jpg,a man is sitting,a man is walking,"{'id': '61c4d9c1a4b47de1eda974ec', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.823125, 0.424926, 0.171875, 0.43572199999999994]}","{'id': '61c4d9c1a4b47de1eda974ed', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.0, 0.07262, 0.276875, 0.926399]}",Man,is,Sit,Sit,Walk,object,train,True
363,1054cac3c02f44c3.jpg,a woman is sitting,a man is sitting,"{'id': '61c4b3cf281ae3642ac0e004', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.0, 0.2875, 0.400833, 0.7106250000000001]}","{'id': '61c4b3cf281ae3642ac0e005', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.214167, 0.099375, 0.571666, 0.58125]}",Woman,is,Sit,Woman,Man,subject,train,True
345,0c4180afdd7729ec.jpg,a woman is sitting,a man is sitting,"{'id': '61c4b3a0281ae3642abec66f', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.19, 0.3475, 0.26375, 0.41666700000000007]}","{'id': '61c4b3a0281ae3642abec671', 'Label1': 'Man', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.484375, 0.044167, 0.26749999999999996, 0.6891660000000001]}",Woman,is,Sit,Woman,Man,subject,train,True
1,09545a79a4e3cdb6.jpg,a woman is wearing glasses,a man is wearing glasses,"{'id': '61692906996c1a5912215298', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.001475, 0.132743, 0.451327, 0.862832]}","{'id': '61692906996c1a591221529a', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.435, 0.055347, 0.5149999999999999, 0.944653]}",Woman,wears,Glasses,Woman,Man,subject,test,True
664,2211dcea914ed1e4.jpg,a woman is wearing glasses,a boy is wearing glasses,"{'id': '61c4b496281ae3642ac996a6', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.496324, 0.332915, 0.49632299999999996, 0.643216]}","{'id': '61c4b496281ae3642ac996a8', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.048529, 0.40892, 0.521324, 0.572236]}",Woman,wears,Glasses,Woman,Boy,subject,train,True
543,6f905b5b643d4d8e.jpg,a girl is wearing glasses,a man is wearing glasses,"{'id': '61c4b7f4281ae3642aef0e94', 'Label1': 'Girl', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.168125, 0.322034, 0.27125, 0.6770240000000001]}","{'id': '61c4b7f4281ae3642aef0e98', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.256875, 0.120527, 0.6668749999999999, 0.49058399999999996]}",Girl,wears,Glasses,Girl,Man,subject,train,True
805,0af16eaff3f2e783.jpg,a man is laying,a man is sitting,"{'id': '61c4da13a4b47de1edad0c79', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.154687, 0.241299, 0.6500009999999999, 0.49651999999999996]}","{'id': '61c4da13a4b47de1edad0c7b', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.690625, 0.109049, 0.203125, 0.823666]}",Man,is,Lay,Lay,Sit,object,train,True
53,04325567e6039b7c.jpg,a man is standing,a man is sitting,"{'id': '61780bc9fe50a1c1ad078c3c', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.7675, 0.110902, 0.11937500000000001, 0.5770679999999999]}","{'id': '61780bc9fe50a1c1ad078c3d', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.045625, 0.449248, 0.225625, 0.484023]}",Man,is,Stand,Stand,Sit,object,test,True
646,080f89c525ee6ec2.jpg,a woman is singing,a woman is sitting,"{'id': '61c4d9f1a4b47de1edab887e', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sing', 'bounding_box': [0.500625, 0.04878, 0.34187500000000004, 0.918387]}","{'id': '61c4d9f1a4b47de1edab8881', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.11, 0.375235, 0.3275, 0.551594]}",Woman,is,Sing,Sing,Sit,object,train,True
137,5469f7396d2cbcb8.jpg,a man is holding a microphone,a man is wearing glasses,"{'id': '61c4dd52a4b47de1edd0e3fb', 'Label1': 'Man', 'label': 'holds', 'Label2': 'Microphone', 'bounding_box': [0.26875, 0.099167, 0.7306250000000001, 0.9]}","{'id': '61c4dd52a4b47de1edd0e3fa', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.415625, 0.193333, 0.34875, 0.7975]}",Man,holds,Microphone,Microphone,Glasses,object,train,True
36,c8e0da8072202236.jpg,a man is wearing glasses,a woman is wearing glasses,"{'id': '61692953996c1a591224a327', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.452418, 0.235908, 0.49141999999999997, 0.576201]}","{'id': '61692953996c1a591224a325', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.0, 0.569874, 0.614375, 0.430126]}",Man,wears,Glasses,Man,Woman,subject,test,True
858,658aea88c92db7a9.jpg,a woman is sitting,a woman is laying,"{'id': '61c4de11a4b47de1edd92534', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.3725, 0.432768, 0.18083299999999997, 0.49491599999999997]}","{'id': '61c4de11a4b47de1edd92532', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.0, 0.639548, 0.519167, 0.35932200000000003]}",Woman,is,Sit,Sit,Lay,object,train,True
743,5de988b9fa544646.jpg,a boy is sitting,a woman is sitting,"{'id': '61c4b72f281ae3642ae68a52', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.354115, 0.366667, 0.5187029999999999, 0.626666]}","{'id': '61c4b72f281ae3642ae68a53', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.408978, 0.516667, 0.41895200000000005, 0.478333]}",Boy,is,Sit,Boy,Woman,subject,train,True
443,0cd76969fc8a3e99.jpg,a woman is standing,a man is standing,"{'id': '61c4b3a7281ae3642abf0ff5', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.404375, 0.010319, 0.21625, 0.769231]}","{'id': '61c4b3a7281ae3642abf0ff4', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.14375, 0.301126, 0.3325, 0.486866]}",Woman,is,Stand,Woman,Man,subject,train,True
314,eb46ff353677dc36.jpg,a man is wearing glasses,a man is sitting,"{'id': '61c4e3e1a4b47de1ed1901fa', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.444375, 0.239224, 0.419375, 0.760058]}","{'id': '61c4e3e1a4b47de1ed1901fc', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.035625, 0.627155, 0.31124999999999997, 0.372845]}",Man,wears,Glasses,Glasses,Sit,object,train,True
399,0679f5a2bac68ff7.jpg,a man is standing,a man is wearing glasses,"{'id': '61c4d9dea4b47de1edaab177', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.434375, 0.20625, 0.42656199999999994, 0.79375]}","{'id': '61c4d9dea4b47de1edaab17a', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.175, 0.3, 0.403125, 0.7]}",Man,is,Stand,Stand,Glasses,object,train,True
1292,bacb5903359092cb.jpg,a man is walking,a man is laying,"{'id': '61c4e1cfa4b47de1ed0235be', 'Label1': 'Man', 'label': 'is', 'Label2': 'Walk', 'bounding_box': [0.37, 0.338664, 0.15125, 0.6077140000000001]}","{'id': '61c4e1cfa4b47de1ed0235bd', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.15375, 0.800564, 0.435, 0.19849499999999998]}",Man,is,Walk,Walk,Lay,object,train,True
410,59f230906db5425c.jpg,a man is wearing glasses,a man is standing,"{'id': '61c4dd8fa4b47de1edd38fe8', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.191875, 0.280833, 0.18187500000000004, 0.34750000000000003]}","{'id': '61c4dd8fa4b47de1edd38fe0', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.41875, 0.220833, 0.24125000000000002, 0.7458340000000001]}",Man,wears,Glasses,Glasses,Stand,object,train,True
109,6b24e885e0cdfd3d.jpg,a woman is holding a camera,a woman is wearing glasses,"{'id': '61c4de50a4b47de1eddbd656', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Camera', 'bounding_box': [0.37625, 0.149167, 0.544375, 0.8458330000000001]}","{'id': '61c4de50a4b47de1eddbd655', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.023125, 0.036667, 0.468125, 0.9625]}",Woman,holds,Camera,Camera,Glasses,object,train,True
103,0768d7c1cf0de343.jpg,a woman is wearing glasses,a man is wearing glasses,"{'id': '61c4b367281ae3642abc3dd0', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.625, 0.243902, 0.370625, 0.7560979999999999]}","{'id': '61c4b367281ae3642abc3dcc', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.3275, 0.162289, 0.4, 0.836773]}",Woman,wears,Glasses,Woman,Man,subject,train,True
895,32452a1b63dbd64d.jpg,a boy is standing,a girl is standing,"{'id': '61c4b54c281ae3642ad17b85', 'Label1': 'Boy', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.42, 0.204503, 0.269375, 0.792683]}","{'id': '61c4b54c281ae3642ad17b84', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.22125, 0.084428, 0.16125, 0.8292679999999999]}",Boy,is,Stand,Boy,Girl,subject,train,True
849,a9e7122ea7c28c16.jpg,a boy is wearing glasses,a girl is wearing glasses,"{'id': '61c4ba7a281ae3642a0b20e4', 'Label1': 'Boy', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.075625, 0.347092, 0.3775, 0.5131330000000001]}","{'id': '61c4ba7a281ae3642a0b20e0', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.450625, 0.303002, 0.398125, 0.69606]}",Boy,wears,Glasses,Boy,Girl,subject,train,True
841,866ae383ab4f14a9.jpg,a boy is wearing glasses,a girl is wearing glasses,"{'id': '61c4b8f3281ae3642afa1f90', 'Label1': 'Boy', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.014706, 0.539216, 0.98366]}","{'id': '61c4b8f3281ae3642afa1f94', 'Label1': 'Girl', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.47549, 0.086601, 0.5228759999999999, 0.9117649999999999]}",Boy,wears,Glasses,Boy,Girl,subject,train,True
1038,076b5eaea4d4a744.jpg,a woman is sitting,a woman is standing,"{'id': '61c4d9e9a4b47de1edab335f', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.133125, 0.6, 0.341875, 0.39916700000000005]}","{'id': '61c4d9e9a4b47de1edab335d', 'Label1': 'Man', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.738125, 0.0, 0.26125, 0.999167]}",Woman,is,Sit,Sit,Stand,object,train,True
808,0fd700ecdfefab18.jpg,a woman is sitting,a woman is laying,"{'id': '61c4da4da4b47de1edaf8e7c', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.034826, 0.106667, 0.390547, 0.476666]}","{'id': '61c4da4da4b47de1edaf8e86', 'Label1': 'Man', 'label': 'is', 'Label2': 'Lay', 'bounding_box': [0.0, 0.243333, 0.616915, 0.755]}",Woman,is,Sit,Sit,Lay,object,train,True
39,93384aeda48d59a9.jpg,a woman is wearing a hat,a woman is wearing glasses,"{'id': '61c4e016a4b47de1edef44c4', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Fedora', 'bounding_box': [0.606875, 0.237686, 0.31999999999999995, 0.7576229999999999]}","{'id': '61c4e016a4b47de1edef44c6', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.053125, 0.093041, 0.413125, 0.901486]}",Woman,wears,Sun hat,Sun hat,Glasses,object,train,True
546,7c61193b8776f0d1.jpg,a woman is playing guitar,a woman is sitting,"{'id': '61c4df15a4b47de1ede43b7c', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Guitar', 'bounding_box': [0.385625, 0.130833, 0.21562499999999996, 0.806667]}","{'id': '61c4df15a4b47de1ede43b80', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.126875, 0.136667, 0.250625, 0.7833330000000001]}",Woman,holds,Guitar,Guitar,Sit,object,train,True
64,8fdb400bbc729721.jpg,a man is wearing glasses,a man is wearing a hat,"{'id': '61c4dff0a4b47de1eded9fe1', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.0, 0.0, 0.326042, 0.998106]}","{'id': '61c4dff0a4b47de1eded9fe7', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Sun hat', 'bounding_box': [0.514583, 0.0, 0.484375, 0.998106]}",Man,wears,Glasses,Glasses,Sun hat,object,train,True
84,88226381ac90d1a8.jpg,a man is sitting,a woman is sitting,"{'id': '6169293a996c1a5912238665', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.153125, 0.312383, 0.37625000000000003, 0.6810499999999999]}","{'id': '6169293a996c1a5912238666', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Smile', 'bounding_box': [0.28, 0.170732, 0.520625, 0.829268]}",Man,is,Sit,Man,Woman,subject,test,True
124,421dda1c30b37a34.jpg,a man is wearing glasses,a man is holding a beer,"{'id': '61c4dc88a4b47de1edc82875', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.695625, 0.158333, 0.30437499999999995, 0.8208340000000001]}","{'id': '61c4dc88a4b47de1edc82870', 'Label1': 'Woman', 'label': 'holds', 'Label2': 'Beer', 'bounding_box': [0.244375, 0.216667, 0.45999999999999996, 0.7833330000000001]}",Man,wears,Glasses,Glasses,Beer,object,train,True
257,184d536c58d408bd.jpg,a man is sitting,a man is wearing glasses,"{'id': '61c4daaea4b47de1edb3ccfb', 'Label1': 'Man', 'label': 'is', 'Label2': 'Sit', 'bounding_box': [0.000713, 0.190667, 0.14836000000000002, 0.8079999999999999]}","{'id': '61c4daaea4b47de1edb3ccf4', 'Label1': 'Woman', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.661912, 0.228, 0.28815900000000005, 0.769333]}",Man,is,Sit,Sit,Glasses,object,train,True
416,63738d7b11b1285a.jpg,a man is wearing glasses,a man is standing,"{'id': '61c4ddf9a4b47de1edd8220e', 'Label1': 'Man', 'label': 'wears', 'Label2': 'Glasses', 'bounding_box': [0.020625, 0.436667, 0.39625, 0.563333]}","{'id': '61c4ddf9a4b47de1edd82210', 'Label1': 'Woman', 'label': 'is', 'Label2': 'Stand', 'bounding_box': [0.463125, 0.169167, 0.42999999999999994, 0.828333]}",Man,wears,Glasses,Glasses,Stand,object,train,True
